Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
23.543	7.619	16.232	3.006	1.278
23.549	7.595	16.201	2.998	1.294
23.554	7.583	16.165	2.990	1.286
23.560	7.558	16.134	2.981	1.294
23.565	7.540	16.104	2.981	1.270
23.571	7.516	16.067	2.973	1.261
23.576	7.510	16.031	2.965	1.270
23.582	7.491	16.006	2.941	1.261
23.587	7.473	15.976	2.949	1.270
23.593	7.449	15.946	2.949	1.261
23.599	7.436	15.909	2.932	1.253
23.604	7.418	15.872	2.924	1.253
23.610	7.412	15.836	2.908	1.245
23.615	7.388	15.818	2.908	1.237
23.621	7.369	15.775	2.908	1.237
23.626	7.351	15.739	2.900	1.237
23.632	7.339	15.708	2.891	1.237
23.637	7.315	15.690	2.891	1.229
23.643	7.303	15.647	2.875	1.220
23.649	7.290	15.623	2.859	1.220
23.654	7.266	15.586	2.867	1.212
23.660	7.242	15.550	2.850	1.212
23.665	7.229	15.532	2.850	1.229
23.671	7.211	15.501	2.826	1.204
23.676	7.199	15.465	2.818	1.212
23.682	7.175	15.422	2.818	1.196
23.687	7.150	15.391	2.801	1.188
23.693	7.138	15.367	2.793	1.196
23.698	7.120	15.331	2.809	1.188
23.704	7.108	15.306	2.785	1.179
23.710	7.089	15.270	2.777	1.188
23.715	7.071	15.245	2.777	1.171
23.721	7.053	15.203	2.769	1.171
23.726	7.035	15.178	2.752	1.171
23.732	7.016	15.142	2.769	1.163
23.737	7.004	15.118	2.736	1.179
23.743	6.992	15.087	2.703	1.163
23.748	6.974	15.051	2.711	1.155
23.754	6.949	15.026	2.703	1.139
23.760	6.931	14.996	2.719	1.130
23.765	6.913	14.953	2.687	1.147
23.771	6.889	14.923	2.711	1.139
23.776	6.876	14.892	2.678	1.139
23.782	6.858	14.856	2.678	1.130
23.787	6.846	14.831	2.670	1.122
23.793	6.815	14.795	2.662	1.130
23.798	6.809	14.764	2.662	1.130
23.804	6.779	14.728	2.654	1.122
23.809	6.767	14.704	2.621	1.106
23.815	6.748	14.673	2.613	1.114
23.821	6.730	14.643	2.605	1.106
23.826	6.706	14.612	2.605	1.098
23.832	6.688	14.582	2.597	1.089
23.837	6.663	14.545	2.588	1.081
23.843	6.645	14.521	2.605	1.081
23.848	6.615	14.490	2.556	1.081
23.854	6.608	14.448	2.556	1.089
23.859	6.578	14.430	2.556	1.081
23.865	6.566	14.393	2.547	1.057
23.871	6.529	14.350	2.523	1.065
23.876	6.511	14.332	2.523	1.065
23.882	6.487	14.296	2.531	1.057
23.887	6.462	14.259	2.515	1.040
23.893	6.432	14.241	2.515	1.048
23.898	6.420	14.198	2.498	1.057
23.904	6.401	14.168	2.490	1.040
23.909	6.365	14.137	2.465	1.040
23.915	6.353	14.107	2.449	1.032
23.920	6.316	14.070	2.441	1.016
23.926	6.304	14.040	2.433	1.016
23.932	6.274	14.009	2.425	1.024
23.937	6.255	13.979	2.433	1.016
23.943	6.237	13.949	2.408	0.999
23.948	6.207	13.924	2.416	1.007
23.954	6.182	13.894	2.408	0.999
23.959	6.164	13.857	2.375	0.999
23.965	6.134	13.827	2.375	0.991
23.970	6.103	13.796	2.351	0.991
23.976	6.085	13.760	2.343	0.983
23.982	6.067	13.729	2.343	0.967
23.987	6.036	13.693	2.326	0.975
23.993	6.018	13.662	2.326	0.967
23.998	5.994	13.638	2.310	0.958
24.004	5.969	13.614	2.302	0.958
24.009	5.945	13.565	2.285	0.934
24.015	5.914	13.541	2.269	0.950
24.020	5.890	13.510	2.285	0.934
24.026	5.878	13.474	2.244	0.926
24.031	5.847	13.437	2.228	0.917
24.037	5.823	13.407	2.220	0.926
24.043	5.799	13.376	2.236	0.917
24.048	5.774	13.334	2.212	0.909
24.054	5.756	13.309	2.195	0.901
24.059	5.720	13.279	2.195	0.893
24.065	5.695	13.236	2.179	0.893
24.070	5.677	13.212	2.146	0.885
24.076	5.646	13.188	2.146	0.868
24.081	5.628	13.145	2.130	0.876
24.087	5.598	13.121	2.113	0.876
24.093	5.580	13.072	2.105	0.860
24.098	5.561	13.047	2.089	0.852
24.104	5.525	13.023	2.089	0.852
24.109	5.506	12.968	2.072	0.844
24.115	5.470	12.938	2.056	0.844
24.120	5.439	12.907	2.040	0.844
24.126	5.421	12.871	2.023	0.827
24.131	5.403	12.840	1.999	0.819
24.137	5.373	12.810	1.999	0.819
24.142	5.342	12.774	1.999	0.811
24.148	5.324	12.743	1.982	0.795
24.154	5.299	12.713	1.949	0.795
24.159	5.275	12.670	1.949	0.795
24.165	5.251	12.646	1.925	0.778
24.170	5.214	12.597	1.917	0.778
24.176	5.190	12.573	1.900	0.770
24.181	5.159	12.530	1.884	0.754
24.187	5.129	12.506	1.851	0.754
24.192	5.105	12.469	1.876	0.745
24.198	5.074	12.433	1.843	0.729
24.204	5.038	12.396	1.818	0.737
24.209	5.019	12.360	1.802	0.737
24.215	4.989	12.317	1.802	0.721
24.220	4.959	12.293	1.786	0.713
24.226	4.922	12.256	1.761	0.713
24.231	4.898	12.213	1.761	0.696
24.237	4.879	12.183	1.745	0.688
24.242	4.843	12.134	1.712	0.680
24.248	4.812	12.110	1.720	0.672
24.253	4.776	12.067	1.704	0.672
24.259	4.752	12.031	1.687	0.655
24.265	4.715	12.000	1.655	0.663
24.270	4.678	11.958	1.646	0.655
24.276	4.648	11.921	1.646	0.639
24.281	4.611	11.885	1.605	0.639
24.287	4.587	11.842	1.597	0.623
24.292	4.545	11.818	1.573	0.623
24.298	4.526	11.775	1.564	0.614
24.303	4.478	11.739	1.548	0.606
24.309	4.447	11.708	1.515	0.606
24.315	4.398	11.659	1.507	0.582
24.320	4.386	11.617	1.491	0.582
24.326	4.338	11.592	1.466	0.573
24.331	4.295	11.550	1.450	0.565
24.337	4.271	11.513	1.425	0.549
24.342	4.228	11.465	1.417	0.549
24.348	4.191	11.434	1.376	0.532
24.353	4.155	11.391	1.368	0.532
24.359	4.112	11.349	1.352	0.516
24.364	4.082	11.306	1.335	0.508
24.370	4.045	11.270	1.302	0.500
24.376	3.997	11.233	1.294	0.491
24.381	3.972	11.191	1.270	0.475
24.387	3.936	11.148	1.253	0.475
24.392	3.893	11.111	1.229	0.459
24.398	3.850	11.069	1.188	0.434
24.403	3.814	11.020	1.179	0.434
24.409	3.777	10.984	1.163	0.426
24.414	3.735	10.941	1.139	0.418
24.420	3.704	10.898	1.114	0.418
24.426	3.662	10.868	1.081	0.401
24.431	3.619	10.825	1.073	0.393
24.437	3.589	10.770	1.048	0.377
24.442	3.552	10.728	1.040	0.369
24.448	3.497	10.685	1.007	0.360
24.453	3.461	10.637	0.991	0.352
24.459	3.430	10.600	0.950	0.328
24.464	3.388	10.551	0.934	0.336
24.470	3.351	10.515	0.909	0.319
24.475	3.309	10.478	0.885	0.319
24.481	3.266	10.430	0.868	0.295
24.487	3.229	10.375	0.852	0.287
24.492	3.193	10.332	0.819	0.270
24.498	3.144	10.289	0.803	0.262
24.503	3.102	10.247	0.778	0.238
24.509	3.059	10.198	0.754	0.238
24.514	3.035	10.149	0.713	0.229
24.520	2.986	10.101	0.696	0.221
24.525	2.949	10.058	0.680	0.213
24.531	2.913	10.003	0.663	0.188
24.537	2.876	9.961	0.614	0.172
24.542	2.834	9.912	0.614	0.172
24.548	2.797	9.863	0.565	0.156
24.553	2.755	9.821	0.541	0.139
24.559	2.718	9.772	0.516	0.139
24.564	2.688	9.723	0.483	0.123
24.570	2.645	9.668	0.459	0.098
24.575	2.621	9.632	0.434	0.106
24.581	2.572	9.577	0.418	0.082
24.586	2.535	9.510	0.377	0.066
24.592	2.499	9.480	0.344	0.057
24.598	2.456	9.431	0.311	0.041
24.603	2.420	9.376	0.303	0.033
24.609	2.383	9.315	0.270	0.025
24.614	2.353	9.273	0.254	0.008
24.620	2.316	9.218	0.213	-0.008
24.625	2.280	9.175	0.188	-0.025
24.631	2.243	9.121	0.164	-0.033
24.636	2.207	9.054	0.131	-0.049
24.642	2.170	9.005	0.106	-0.066
24.648	2.134	8.962	0.082	-0.057
24.653	2.103	8.901	0.057	-0.082
24.659	2.060	8.853	0.016	-0.098
24.664	2.024	8.804	-0.008	-0.098
24.670	1.987	8.737	-0.025	-0.115
24.675	1.957	8.694	-0.074	-0.123
24.681	1.927	8.633	-0.074	-0.139
24.686	1.890	8.573	-0.106	-0.156
24.692	1.860	8.518	-0.147	-0.164
24.697	1.823	8.469	-0.188	-0.172
24.703	1.787	8.414	-0.213	-0.197
24.709	1.750	8.353	-0.213	-0.205
24.714	1.713	8.299	-0.270	-0.213
24.720	1.683	8.232	-0.287	-0.229
24.725	1.646	8.183	-0.328	-0.246
24.731	1.610	8.116	-0.344	-0.262
24.736	1.586	8.067	-0.369	-0.270
24.742	1.555	8.000	-0.393	-0.278
24.747	1.531	7.939	-0.410	-0.295
24.753	1.488	7.885	-0.459	-0.311
24.759	1.458	7.830	-0.491	-0.336
24.764	1.421	7.763	-0.516	-0.336
24.770	1.391	7.708	-0.557	-0.344
24.775	1.354	7.647	-0.573	-0.360
24.781	1.330	7.580	-0.598	-0.385
24.786	1.281	7.513	-0.631	-0.393
24.792	1.257	7.465	-0.655	-0.401
24.797	1.226	7.404	-0.672	-0.426
24.803	1.202	7.337	-0.704	-0.434
24.808	1.166	7.294	-0.745	-0.426
24.814	1.135	7.215	-0.778	-0.442
24.820	1.105	7.154	-0.803	-0.459
24.825	1.080	7.087	-0.827	-0.467
24.831	1.038	7.032	-0.852	-0.491
24.836	1.013	6.965	-0.876	-0.500
24.842	0.971	6.904	-0.909	-0.508
24.847	0.946	6.844	-0.934	-0.524
24.853	0.910	6.770	-0.958	-0.541
24.858	0.898	6.703	-0.983	-0.549
24.864	0.843	6.637	-1.016	-0.565
24.870	0.825	6.582	-1.040	-0.565
24.875	0.794	6.515	-1.065	-0.598
24.881	0.764	6.448	-1.106	-0.598
24.886	0.733	6.387	-1.130	-0.606
24.892	0.697	6.308	-1.155	-0.614
24.897	0.666	6.253	-1.171	-0.631
24.903	0.630	6.186	-1.212	-0.639
24.908	0.593	6.119	-1.229	-0.655
24.914	0.563	6.052	-1.253	-0.663
24.919	0.538	5.979	-1.278	-0.680
24.925	0.508	5.918	-1.311	-0.696
24.931	0.478	5.851	-1.327	-0.713
24.936	0.447	5.796	-1.360	-0.721
24.942	0.411	5.711	-1.368	-0.737
24.947	0.380	5.638	-1.409	-0.745
24.953	0.350	5.577	-1.450	-0.754
24.958	0.331	5.516	-1.466	-0.770
24.964	0.301	5.443	-1.491	-0.770
24.969	0.264	5.370	-1.507	-0.778
24.975	0.228	5.303	-1.548	-0.786
24.981	0.191	5.236	-1.573	-0.803
24.986	0.173	5.169	-1.589	-0.811
24.992	0.143	5.102	-1.605	-0.835
24.997	0.100	5.035	-1.638	-0.844
25.003	0.076	4.956	-1.663	-0.844
25.008	0.039	4.883	-1.679	-0.868
25.014	0.009	4.822	-1.712	-0.885
25.019	-0.016	4.743	-1.736	-0.893
25.025	-0.058	4.682	-1.777	-0.909
25.030	-0.083	4.609	-1.794	-0.917
25.036	-0.113	4.536	-1.810	-0.926
25.042	-0.150	4.469	-1.835	-0.942
25.047	-0.180	4.390	-1.859	-0.942
25.053	-0.210	4.335	-1.892	-0.942
25.058	-0.247	4.256	-1.908	-0.967
25.064	-0.277	4.177	-1.941	-0.983
25.069	-0.314	4.110	-1.966	-0.983
25.075	-0.350	4.049	-1.974	-0.999
25.080	-0.387	3.970	-2.007	-1.007
25.086	-0.417	3.897	-2.023	-1.024
25.092	-0.436	3.824	-2.056	-1.032
25.097	-0.472	3.751	-2.072	-1.032
25.103	-0.515	3.684	-2.105	-1.040
25.108	-0.539	3.611	-2.121	-1.065
25.114	-0.570	3.531	-2.138	-1.073
25.119	-0.600	3.458	-2.162	-1.089
25.125	-0.631	3.391	-2.171	-1.098
25.130	-0.661	3.300	-2.203	-1.098
25.136	-0.691	3.245	-2.236	-1.114
25.141	-0.734	3.166	-2.253	-1.122
25.147	-0.752	3.111	-2.285	-1.130
25.153	-0.795	3.020	-2.285	-1.147
25.158	-0.813	2.953	-2.318	-1.155
25.164	-0.850	2.886	-2.334	-1.155
25.169	-0.892	2.807	-2.359	-1.179
25.175	-0.917	2.740	-2.375	-1.196
25.180	-0.953	2.661	-2.416	-1.188
25.186	-0.990	2.588	-2.433	-1.196
25.191	-1.014	2.503	-2.465	-1.204
25.197	-1.051	2.442	-2.474	-1.212
25.203	-1.075	2.369	-2.515	-1.229
25.208	-1.105	2.296	-2.523	-1.237
25.214	-1.142	2.229	-2.547	-1.253
25.219	-1.178	2.143	-2.547	-1.253
25.225	-1.215	2.070	-2.580	-1.261
25.230	-1.239	1.997	-2.613	-1.278
25.236	-1.276	1.924	-2.613	-1.278
25.241	-1.300	1.845	-2.629	-1.294
25.247	-1.337	1.778	-2.654	-1.302
25.252	-1.355	1.705	-2.670	-1.311
25.258	-1.392	1.632	-2.711	-1.319
25.264	-1.422	1.553	-2.719	-1.335
25.269	-1.446	1.474	-2.744	-1.327
25.275	-1.489	1.407	-2.777	-1.335
25.280	-1.507	1.328	-2.777	-1.360
25.286	-1.544	1.261	-2.801	-1.352
25.291	-1.568	1.181	-2.826	-1.376
25.297	-1.605	1.108	-2.834	-1.376
25.302	-1.623	1.035	-2.850	-1.392
25.308	-1.666	0.956	-2.883	-1.409
25.314	-1.690	0.883	-2.891	-1.417
25.319	-1.726	0.810	-2.908	-1.417
25.325	-1.745	0.737	-2.924	-1.417
25.330	-1.775	0.658	-2.949	-1.425
25.336	-1.806	0.591	-2.965	-1.433
25.341	-1.842	0.512	-2.990	-1.458
25.347	-1.879	0.445	-2.998	-1.450
25.352	-1.885	0.366	-3.031	-1.458
25.358	-1.915	0.293	-3.031	-1.466
25.363	-1.940	0.219	-3.055	-1.483
25.369	-1.988	0.140	-3.088	-1.483
25.375	-2.006	0.067	-3.088	-1.499
25.380	-2.037	0.000	-3.104	-1.499
25.386	-2.061	-0.085	-3.129	-1.507
25.391	-2.092	-0.152	-3.129	-1.507
25.397	-2.116	-0.225	-3.170	-1.532
25.402	-2.153	-0.304	-3.178	-1.532
25.408	-2.171	-0.377	-3.203	-1.532
25.413	-2.201	-0.450	-3.203	-1.532
25.419	-2.232	-0.523	-3.235	-1.540
25.425	-2.262	-0.596	-3.235	-1.564
25.430	-2.293	-0.669	-3.260	-1.573
25.436	-2.317	-0.730	-3.268	-1.573
25.441	-2.354	-0.809	-3.285	-1.573
25.447	-2.372	-0.895	-3.309	-1.589
25.452	-2.408	-0.962	-3.326	-1.589
25.458	-2.433	-1.035	-3.326	-1.605
25.463	-2.469	-1.108	-3.358	-1.605
25.469	-2.494	-1.181	-3.366	-1.614
25.474	-2.524	-1.254	-3.383	-1.614
25.480	-2.542	-1.327	-3.391	-1.622
25.486	-2.579	-1.400	-3.424	-1.622
25.491	-2.609	-1.473	-3.407	-1.630
25.497	-2.634	-1.546	-3.432	-1.638
25.502	-2.664	-1.613	-3.457	-1.646
25.508	-2.694	-1.686	-3.457	-1.655
25.513	-2.713	-1.771	-3.481	-1.663
25.519	-2.743	-1.826	-3.506	-1.663
25.524	-2.780	-1.905	-3.514	-1.679
25.530	-2.804	-1.978	-3.547	-1.687
25.536	-2.828	-2.039	-3.530	-1.679
25.541	-2.853	-2.118	-3.563	-1.696
25.547	-2.901	-2.179	-3.555	-1.687
25.552	-2.920	-2.258	-3.579	-1.696
25.558	-2.944	-2.332	-3.579	-1.704
25.563	-2.981	-2.405	-3.604	-1.696
25.569	-3.011	-2.478	-3.612	-1.720
25.574	-3.042	-2.545	-3.629	-1.728
25.580	-3.072	-2.624	-3.637	-1.736
25.585	-3.096	-2.685	-3.670	-1.736
25.591	-3.121	-2.764	-3.653	-1.736
25.597	-3.157	-2.831	-3.686	-1.736
25.602	-3.182	-2.898	-3.694	-1.745
25.608	-3.218	-2.965	-3.678	-1.761
25.613	-3.255	-3.044	-3.710	-1.753
25.619	-3.273	-3.117	-3.727	-1.753
25.624	-3.315	-3.178	-3.735	-1.761
25.630	-3.334	-3.251	-3.743	-1.777
25.635	-3.370	-3.318	-3.784	-1.777
25.641	-3.395	-3.385	-3.776	-1.786
25.647	-3.431	-3.464	-3.768	-1.786
25.652	-3.456	-3.525	-3.809	-1.794
25.658	-3.480	-3.598	-3.809	-1.802
25.663	-3.516	-3.665	-3.817	-1.810
25.669	-3.547	-3.732	-3.825	-1.818
25.674	-3.577	-3.799	-3.833	-1.810
25.680	-3.608	-3.872	-3.850	-1.818
25.685	-3.644	-3.945	-3.874	-1.835
25.691	-3.669	-4.006	-3.882	-1.818
25.696	-3.699	-4.067	-3.874	-1.843
25.702	-3.729	-4.152	-3.891	-1.835
25.708	-3.760	-4.213	-3.915	-1.843
25.713	-3.790	-4.286	-3.915	-1.851
25.719	-3.821	-4.359	-3.923	-1.843
25.724	-3.851	-4.420	-3.964	-1.843
25.730	-3.888	-4.481	-3.964	-1.859
25.735	-3.912	-4.548	-3.964	-1.859
25.741	-3.936	-4.621	-3.973	-1.868
25.746	-3.973	-4.682	-3.981	-1.868
25.752	-3.997	-4.743	-4.005	-1.876
25.758	-4.034	-4.816	-4.014	-1.876
25.763	-4.058	-4.883	-4.014	-1.892
25.769	-4.089	-4.950	-4.038	-1.884
25.774	-4.119	-5.023	-4.038	-1.900
25.780	-4.156	-5.077	-4.046	-1.884
25.785	-4.174	-5.150	-4.063	-1.892
25.791	-4.204	-5.211	-4.063	-1.908
25.796	-4.235	-5.272	-4.095	-1.917
25.802	-4.265	-5.339	-4.095	-1.925
25.807	-4.296	-5.418	-4.112	-1.917
25.813	-4.326	-5.473	-4.112	-1.933
25.819	-4.350	-5.540	-4.136	-1.933
25.824	-4.387	-5.601	-4.145	-1.933
25.830	-4.405	-5.674	-4.161	-1.933
25.835	-4.454	-5.735	-4.153	-1.941
25.841	-4.484	-5.808	-4.161	-1.958
25.846	-4.509	-5.863	-4.186	-1.941
25.852	-4.539	-5.930	-4.186	-1.958
25.857	-4.570	-5.997	-4.194	-1.949
25.863	-4.594	-6.058	-4.202	-1.966
25.869	-4.631	-6.125	-4.210	-1.966
25.874	-4.649	-6.185	-4.235	-1.966
25.880	-4.679	-6.246	-4.227	-1.982
25.885	-4.716	-6.313	-4.243	-1.982
25.891	-4.740	-6.380	-4.259	-1.982
25.896	-4.771	-6.447	-4.267	-1.982
25.902	-4.801	-6.502	-4.292	-1.999
25.907	-4.825	-6.569	-4.276	-1.999
25.913	-4.856	-6.624	-4.292	-1.982
25.918	-4.892	-6.679	-4.292	-1.999
25.924	-4.911	-6.746	-4.325	-2.015
25.930	-4.941	-6.813	-4.317	-2.007
25.935	-4.971	-6.886	-4.333	-2.015
25.941	-5.002	-6.928	-4.349	-2.007
25.946	-5.026	-6.995	-4.349	-2.015
25.952	-5.063	-7.062	-4.366	-2.023
25.957	-5.087	-7.123	-4.358	-2.031
25.963	-5.124	-7.184	-4.374	-2.031
25.968	-5.142	-7.245	-4.399	-2.040
25.974	-5.178	-7.306	-4.407	-2.048
25.980	-5.197	-7.367	-4.407	-2.040
25.985	-5.227	-7.427	-4.407	-2.040
25.991	-5.264	-7.488	-4.439	-2.040
25.996	-5.300	-7.549	-4.448	-2.056
26.002	-5.325	-7.616	-4.439	-2.056
26.007	-5.349	-7.671	-4.439	-2.064
26.013	-5.373	-7.738	-4.464	-2.064
26.018	-5.410	-7.799	-4.480	-2.072
26.024	-5.434	-7.854	-4.489	-2.072
26.029	-5.471	-7.915	-4.489	-2.080
26.035	-5.495	-7.969	-4.513	-2.072
26.041	-5.519	-8.024	-4.505	-2.080
26.046	-5.550	-8.085	-4.513	-2.089
26.052	-5.586	-8.146	-4.530	-2.097
26.057	-5.611	-8.219	-4.538	-2.097
26.063	-5.641	-8.262	-4.546	-2.097
26.068	-5.659	-8.316	-4.554	-2.105
26.074	-5.696	-8.377	-4.571	-2.105
26.079	-5.726	-8.444	-4.579	-2.113
26.085	-5.751	-8.499	-4.587	-2.113
26.091	-5.781	-8.548	-4.603	-2.130
26.096	-5.806	-8.609	-4.603	-2.113
26.102	-5.836	-8.676	-4.611	-2.113
26.107	-5.860	-8.730	-4.620	-2.121
26.113	-5.885	-8.791	-4.636	-2.130
26.118	-5.909	-8.852	-4.636	-2.138
26.124	-5.946	-8.913	-4.652	-2.138
26.129	-5.976	-8.962	-4.652	-2.138
26.135	-5.994	-9.016	-4.669	-2.138
26.140	-6.025	-9.077	-4.669	-2.138
26.146	-6.049	-9.126	-4.677	-2.138
26.152	-6.073	-9.187	-4.685	-2.162
26.157	-6.110	-9.248	-4.693	-2.154
26.163	-6.128	-9.303	-4.718	-2.162
26.168	-6.165	-9.357	-4.710	-2.162
26.174	-6.195	-9.412	-4.718	-2.171
26.179	-6.214	-9.473	-4.734	-2.179
26.185	-6.244	-9.522	-4.743	-2.179
26.190	-6.274	-9.577	-4.751	-2.187
26.196	-6.293	-9.637	-4.759	-2.179
26.202	-6.323	-9.692	-4.759	-2.203
26.207	-6.354	-9.741	-4.783	-2.187
26.213	-6.378	-9.796	-4.800	-2.195
26.218	-6.390	-9.851	-4.800	-2.212
26.224	-6.427	-9.911	-4.808	-2.203
26.229	-6.451	-9.960	-4.808	-2.212
26.235	-6.487	-10.021	-4.816	-2.220
26.240	-6.506	-10.082	-4.824	-2.220
26.246	-6.524	-10.131	-4.833	-2.212
26.251	-6.548	-10.192	-4.841	-2.212
26.257	-6.573	-10.240	-4.857	-2.220
26.263	-6.609	-10.289	-4.865	-2.236
26.268	-6.628	-10.344	-4.890	-2.228
26.274	-6.652	-10.399	-4.890	-2.244
26.279	-6.688	-10.453	-4.898	-2.244
26.285	-6.701	-10.502	-4.906	-2.253
26.290	-6.719	-10.563	-4.906	-2.253
26.296	-6.749	-10.612	-4.915	-2.244
26.301	-6.761	-10.666	-4.931	-2.261
26.307	-6.798	-10.715	-4.939	-2.253
26.313	-6.810	-10.770	-4.956	-2.269
26.318	-6.835	-10.825	-4.956	-2.261
26.324	-6.859	-10.880	-4.964	-2.261
26.329	-6.877	-10.934	-4.964	-2.261
26.335	-6.901	-10.983	-4.972	-2.269
26.340	-6.926	-11.032	-4.980	-2.285
26.346	-6.956	-11.093	-4.972	-2.285
26.351	-6.975	-11.129	-4.996	-2.285
26.357	-6.987	-11.190	-5.013	-2.277
26.362	-7.011	-11.239	-5.013	-2.285
26.368	-7.035	-11.294	-5.037	-2.293
26.374	-7.054	-11.342	-5.037	-2.302
26.379	-7.078	-11.391	-5.029	-2.285
26.385	-7.096	-11.446	-5.046	-2.302
26.390	-7.121	-11.494	-5.054	-2.302
26.396	-7.145	-11.543	-5.062	-2.310
26.401	-7.157	-11.592	-5.054	-2.310
26.407	-7.182	-11.647	-5.070	-2.318
26.412	-7.206	-11.708	-5.070	-2.326
26.418	-7.224	-11.762	-5.103	-2.302
26.424	-7.236	-11.805	-5.095	-2.326
26.429	-7.267	-11.854	-5.103	-2.326
26.435	-7.285	-11.908	-5.103	-2.334
26.440	-7.315	-11.951	-5.128	-2.334
26.446	-7.328	-12.000	-5.119	-2.334
26.451	-7.364	-12.055	-5.119	-2.343
26.457	-7.376	-12.097	-5.136	-2.343
26.462	-7.395	-12.152	-5.144	-2.334
26.468	-7.419	-12.201	-5.144	-2.343
26.473	-7.443	-12.262	-5.152	-2.351
26.479	-7.462	-12.286	-5.152	-2.359
26.485	-7.486	-12.347	-5.168	-2.351
26.490	-7.498	-12.402	-5.160	-2.351
26.496	-7.516	-12.444	-5.193	-2.359
26.501	-7.541	-12.487	-5.201	-2.351
26.507	-7.559	-12.542	-5.193	-2.359
26.512	-7.583	-12.584	-5.201	-2.367
26.518	-7.602	-12.633	-5.218	-2.375
26.523	-7.626	-12.694	-5.234	-2.367
26.529	-7.644	-12.743	-5.218	-2.375
26.535	-7.663	-12.779	-5.226	-2.375
26.540	-7.693	-12.828	-5.234	-2.375
26.546	-7.711	-12.870	-5.234	-2.375
26.551	-7.736	-12.919	-5.234	-2.375
26.557	-7.754	-12.968	-5.250	-2.384
26.562	-7.778	-13.016	-5.259	-2.392
26.568	-7.803	-13.065	-5.259	-2.384
26.573	-7.833	-13.114	-5.275	-2.392
26.579	-7.845	-13.163	-5.291	-2.400
26.584	-7.876	-13.205	-5.283	-2.392
26.590	-7.894	-13.248	-5.283	-2.400
26.596	-7.918	-13.309	-5.291	-2.400
26.601	-7.936	-13.351	-5.308	-2.400
26.607	-7.967	-13.394	-5.308	-2.408
26.612	-7.985	-13.443	-5.300	-2.408
26.618	-8.016	-13.485	-5.300	-2.416
26.623	-8.040	-13.534	-5.308	-2.416
26.629	-8.064	-13.577	-5.316	-2.408
26.634	-8.095	-13.625	-5.332	-2.416
26.640	-8.119	-13.668	-5.340	-2.416
26.646	-8.143	-13.711	-5.357	-2.416
26.651	-8.168	-13.759	-5.349	-2.425
26.657	-8.198	-13.802	-5.357	-2.416
26.662	-8.223	-13.838	-5.365	-2.433
26.668	-8.241	-13.893	-5.365	-2.425
26.673	-8.277	-13.942	-5.381	-2.433
26.679	-8.302	-13.978	-5.381	-2.449
26.684	-8.326	-14.027	-5.406	-2.441
26.690	-8.357	-14.076	-5.398	-2.441
26.695	-8.381	-14.118	-5.414	-2.449
26.701	-8.399	-14.167	-5.398	-2.449
26.707	-8.424	-14.198	-5.439	-2.449
26.712	-8.454	-14.252	-5.439	-2.441
26.718	-8.472	-14.289	-5.439	-2.474
26.723	-8.491	-14.338	-5.439	-2.465
26.729	-8.515	-14.386	-5.455	-2.474
26.734	-8.533	-14.423	-5.463	-2.465
26.740	-8.557	-14.466	-5.472	-2.465
26.745	-8.582	-14.520	-5.463	-2.465
26.751	-8.600	-14.563	-5.455	-2.465
26.757	-8.624	-14.599	-5.488	-2.474
26.762	-8.643	-14.636	-5.488	-2.490
26.768	-8.661	-14.685	-5.488	-2.482
26.773	-8.685	-14.727	-5.504	-2.474
26.779	-8.704	-14.770	-5.521	-2.490
26.784	-8.740	-14.806	-5.529	-2.490
26.790	-8.758	-14.849	-5.529	-2.506
26.795	-8.771	-14.904	-5.521	-2.490
26.801	-8.795	-14.940	-5.512	-2.498
26.806	-8.825	-14.977	-5.537	-2.506
26.812	-8.844	-15.032	-5.553	-2.498
26.818	-8.862	-15.068	-5.578	-2.506
26.823	-8.886	-15.117	-5.553	-2.506
26.829	-8.905	-15.160	-5.578	-2.515
26.834	-8.929	-15.190	-5.586	-2.515
26.840	-8.947	-15.233	-5.586	-2.523
26.845	-8.965	-15.275	-5.594	-2.531
26.851	-8.984	-15.318	-5.611	-2.515
26.856	-9.008	-15.367	-5.603	-2.523
26.862	-9.026	-15.415	-5.603	-2.523
26.868	-9.045	-15.440	-5.611	-2.531
26.873	-9.051	-15.494	-5.611	-2.547
26.879	-9.075	-15.525	-5.644	-2.539
26.884	-9.087	-15.574	-5.652	-2.539
26.890	-9.105	-15.610	-5.660	-2.547
26.895	-9.118	-15.653	-5.652	-2.547
26.901	-9.142	-15.695	-5.652	-2.556
26.906	-9.160	-15.732	-5.660	-2.556
26.912	-9.185	-15.781	-5.668	-2.556
26.917	-9.197	-15.823	-5.668	-2.556
26.923	-9.209	-15.860	-5.684	-2.564
26.929	-9.233	-15.896	-5.701	-2.564
26.934	-9.245	-15.951	-5.701	-2.564
26.940	-9.264	-15.988	-5.701	-2.572
26.945	-9.276	-16.018	-5.709	-2.572
26.951	-9.288	-16.061	-5.717	-2.580
26.956	-9.306	-16.103	-5.725	-2.580
26.962	-9.325	-16.140	-5.725	-2.580
26.967	-9.337	-16.170	-5.734	-2.580
26.973	-9.355	-16.207	-5.742	-2.588
26.979	-9.379	-16.262	-5.750	-2.572
26.984	-9.404	-16.304	-5.758	-2.588
26.990	-9.416	-16.341	-5.758	-2.597
26.995	-9.434	-16.377	-5.758	-2.588
