Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
3.796	14.385	27.779	5.586	2.490
3.802	14.391	27.791	5.586	2.506
3.807	14.397	27.797	5.603	2.498
3.813	14.403	27.809	5.578	2.498
3.818	14.403	27.827	5.594	2.498
3.824	14.409	27.840	5.619	2.506
3.829	14.415	27.858	5.611	2.498
3.835	14.421	27.870	5.619	2.506
3.841	14.427	27.882	5.627	2.498
3.846	14.427	27.888	5.627	2.506
3.852	14.427	27.907	5.619	2.515
3.857	14.439	27.907	5.635	2.523
3.863	14.445	27.931	5.635	2.506
3.868	14.445	27.943	5.644	2.506
3.874	14.445	27.955	5.635	2.515
3.879	14.452	27.967	5.644	2.531
3.885	14.470	27.980	5.668	2.531
3.891	14.464	27.986	5.668	2.531
3.896	14.470	28.004	5.676	2.531
3.902	14.482	28.010	5.668	2.539
3.907	14.476	28.022	5.668	2.539
3.913	14.488	28.028	5.693	2.539
3.918	14.488	28.047	5.668	2.531
3.924	14.494	28.053	5.676	2.547
3.929	14.500	28.065	5.701	2.547
3.935	14.506	28.083	5.701	2.547
3.940	14.506	28.083	5.709	2.547
3.946	14.512	28.089	5.701	2.547
3.952	14.512	28.107	5.709	2.547
3.957	14.525	28.120	5.717	2.539
3.963	14.525	28.126	5.734	2.556
3.968	14.537	28.132	5.725	2.564
3.974	14.531	28.144	5.734	2.556
3.979	14.537	28.156	5.750	2.547
3.985	14.549	28.174	5.734	2.556
3.990	14.543	28.168	5.742	2.564
3.996	14.555	28.187	5.742	2.564
4.002	14.555	28.193	5.742	2.556
4.007	14.561	28.205	5.742	2.572
4.013	14.573	28.217	5.766	2.572
4.018	14.567	28.223	5.766	2.580
4.024	14.579	28.241	5.775	2.572
4.029	14.585	28.241	5.758	2.564
4.035	14.592	28.266	5.775	2.580
4.040	14.598	28.272	5.783	2.580
4.046	14.598	28.278	5.799	2.580
4.051	14.622	28.284	5.791	2.588
4.057	14.616	28.302	5.799	2.580
4.063	14.628	28.308	5.799	2.588
4.068	14.628	28.321	5.807	2.588
4.074	14.634	28.333	5.799	2.597
4.079	14.640	28.351	5.816	2.597
4.085	14.646	28.357	5.816	2.580
4.090	14.659	28.363	5.824	2.597
4.096	14.652	28.375	5.832	2.588
4.101	14.652	28.387	5.816	2.613
4.107	14.665	28.394	5.832	2.605
4.113	14.677	28.400	5.832	2.597
4.118	14.671	28.418	5.840	2.605
4.124	14.677	28.430	5.840	2.613
4.129	14.683	28.442	5.848	2.605
4.135	14.689	28.448	5.840	2.613
4.140	14.695	28.461	5.857	2.621
4.146	14.695	28.454	5.857	2.621
4.151	14.695	28.473	5.873	2.613
4.157	14.701	28.485	5.865	2.613
4.162	14.701	28.497	5.873	2.613
4.168	14.707	28.503	5.889	2.613
4.174	14.713	28.503	5.881	2.621
4.179	14.719	28.515	5.873	2.621
4.185	14.719	28.528	5.889	2.613
4.190	14.719	28.540	5.889	2.621
4.196	14.738	28.546	5.889	2.629
4.201	14.726	28.558	5.897	2.637
4.207	14.732	28.564	5.881	2.621
4.212	14.738	28.570	5.897	2.637
4.218	14.738	28.582	5.922	2.637
4.224	14.750	28.588	5.914	2.629
4.229	14.744	28.588	5.930	2.637
4.235	14.762	28.601	5.922	2.637
4.240	14.768	28.613	5.930	2.637
4.246	14.756	28.607	5.938	2.637
4.251	14.768	28.625	5.938	2.637
4.257	14.768	28.625	5.938	2.646
4.262	14.768	28.643	5.947	2.637
4.268	14.780	28.643	5.930	2.646
4.273	14.774	28.655	5.963	2.654
4.279	14.786	28.655	5.947	2.662
4.285	14.780	28.668	5.947	2.646
4.290	14.780	28.674	5.963	2.662
4.296	14.780	28.692	5.955	2.654
4.301	14.786	28.692	5.947	2.662
4.307	14.786	28.692	5.971	2.662
4.312	14.799	28.710	5.979	2.670
4.318	14.799	28.716	5.955	2.662
4.323	14.799	28.722	5.979	2.670
4.329	14.811	28.722	5.979	2.662
4.335	14.811	28.735	5.971	2.654
4.340	14.817	28.741	5.979	2.662
4.346	14.811	28.741	5.988	2.670
4.351	14.817	28.753	6.004	2.662
4.357	14.811	28.753	5.988	2.678
4.362	14.817	28.759	6.004	2.678
4.368	14.823	28.765	5.996	2.678
4.373	14.823	28.777	6.004	2.678
4.379	14.829	28.783	6.012	2.670
4.384	14.841	28.777	5.996	2.687
4.390	14.829	28.795	6.004	2.687
4.396	14.835	28.795	6.004	2.687
4.401	14.835	28.802	6.020	2.695
4.407	14.841	28.808	6.020	2.687
4.412	14.841	28.808	6.045	2.687
4.418	14.847	28.808	6.037	2.678
4.423	14.841	28.820	6.029	2.695
4.429	14.853	28.826	6.045	2.687
4.434	14.847	28.832	6.053	2.695
4.440	14.853	28.838	6.053	2.687
4.446	14.853	28.850	6.029	2.695
4.451	14.859	28.844	6.053	2.695
4.457	14.847	28.844	6.061	2.687
4.462	14.859	28.844	6.053	2.687
4.468	14.859	28.862	6.045	2.703
4.473	14.847	28.856	6.061	2.711
4.479	14.866	28.868	6.053	2.695
4.484	14.866	28.868	6.053	2.703
4.490	14.866	28.875	6.069	2.695
4.495	14.866	28.881	6.078	2.703
4.501	14.878	28.881	6.069	2.711
4.507	14.866	28.887	6.078	2.703
4.512	14.866	28.887	6.069	2.703
4.518	14.872	28.887	6.078	2.711
4.523	14.878	28.893	6.094	2.719
4.529	14.866	28.911	6.086	2.719
4.534	14.872	28.899	6.094	2.719
4.540	14.872	28.905	6.102	2.711
4.545	14.866	28.917	6.086	2.719
4.551	14.866	28.905	6.110	2.719
4.557	14.866	28.905	6.102	2.728
4.562	14.859	28.911	6.094	2.711
4.568	14.872	28.911	6.102	2.719
4.573	14.859	28.911	6.119	2.711
4.579	14.866	28.917	6.110	2.728
4.584	14.866	28.911	6.119	2.719
4.590	14.859	28.923	6.127	2.719
4.595	14.859	28.923	6.119	2.728
4.601	14.859	28.929	6.127	2.728
4.606	14.853	28.917	6.119	2.719
4.612	14.847	28.911	6.135	2.728
4.618	14.847	28.917	6.119	2.728
4.623	14.853	28.911	6.135	2.736
4.629	14.847	28.923	6.135	2.728
4.634	14.853	28.911	6.135	2.736
4.640	14.853	28.923	6.127	2.736
4.645	14.853	28.911	6.151	2.736
4.651	14.859	28.917	6.135	2.736
4.656	14.841	28.923	6.143	2.744
4.662	14.853	28.905	6.135	2.736
4.668	14.853	28.917	6.143	2.736
4.673	14.835	28.911	6.160	2.728
4.679	14.841	28.905	6.168	2.744
4.684	14.835	28.899	6.151	2.744
4.690	14.835	28.905	6.160	2.752
4.695	14.829	28.899	6.160	2.736
4.701	14.829	28.899	6.160	2.744
4.706	14.829	28.887	6.168	2.744
4.712	14.823	28.893	6.168	2.744
4.717	14.817	28.887	6.168	2.744
4.723	14.817	28.881	6.176	2.736
4.729	14.817	28.881	6.176	2.744
4.734	14.799	28.875	6.160	2.744
4.740	14.792	28.875	6.176	2.744
4.745	14.792	28.862	6.160	2.744
4.751	14.786	28.862	6.184	2.752
4.756	14.774	28.856	6.184	2.752
4.762	14.768	28.844	6.184	2.744
4.767	14.762	28.838	6.184	2.744
4.773	14.768	28.844	6.168	2.744
4.779	14.768	28.820	6.192	2.744
4.784	14.762	28.832	6.192	2.760
4.790	14.744	28.814	6.184	2.744
4.795	14.738	28.814	6.184	2.752
4.801	14.744	28.802	6.192	2.752
4.806	14.732	28.795	6.184	2.752
4.812	14.726	28.783	6.184	2.760
4.817	14.713	28.777	6.184	2.760
4.823	14.707	28.777	6.192	2.752
4.828	14.707	28.765	6.201	2.752
4.834	14.707	28.759	6.192	2.769
4.840	14.695	28.747	6.201	2.760
4.845	14.695	28.741	6.201	2.752
4.851	14.677	28.728	6.192	2.752
4.856	14.677	28.722	6.192	2.744
4.862	14.665	28.710	6.192	2.752
4.867	14.659	28.704	6.201	2.752
4.873	14.659	28.686	6.192	2.752
4.878	14.640	28.686	6.201	2.760
4.884	14.640	28.668	6.192	2.752
4.890	14.622	28.661	6.192	2.769
4.895	14.622	28.649	6.209	2.752
4.901	14.610	28.625	6.209	2.760
4.906	14.604	28.625	6.176	2.760
4.912	14.592	28.613	6.201	2.752
4.917	14.585	28.601	6.201	2.752
4.923	14.573	28.588	6.184	2.752
4.928	14.561	28.576	6.201	2.760
4.934	14.555	28.564	6.201	2.752
4.939	14.555	28.558	6.201	2.760
4.945	14.531	28.534	6.184	2.760
4.951	14.525	28.521	6.201	2.752
4.956	14.519	28.503	6.192	2.752
4.962	14.506	28.491	6.192	2.752
4.967	14.488	28.479	6.201	2.744
4.973	14.482	28.454	6.201	2.752
4.978	14.470	28.436	6.184	2.752
4.984	14.458	28.430	6.192	2.760
4.989	14.452	28.412	6.184	2.752
4.995	14.427	28.394	6.192	2.752
5.001	14.415	28.381	6.201	2.752
5.006	14.403	28.369	6.201	2.752
5.012	14.391	28.339	6.201	2.752
5.017	14.378	28.327	6.201	2.744
5.023	14.366	28.308	6.184	2.752
5.028	14.348	28.284	6.176	2.752
5.034	14.336	28.272	6.184	2.752
5.039	14.324	28.254	6.184	2.744
5.045	14.299	28.223	6.176	2.752
5.050	14.281	28.205	6.201	2.744
5.056	14.269	28.180	6.184	2.744
5.062	14.251	28.162	6.168	2.752
5.067	14.232	28.138	6.168	2.752
5.073	14.220	28.114	6.168	2.736
5.078	14.196	28.095	6.192	2.744
5.084	14.184	28.071	6.184	2.736
5.089	14.153	28.047	6.168	2.744
5.095	14.141	28.016	6.168	2.736
5.100	14.117	27.998	6.168	2.728
5.106	14.080	27.961	6.160	2.744
5.112	14.068	27.937	6.160	2.728
5.117	14.050	27.913	6.151	2.736
5.123	14.031	27.882	6.143	2.736
5.128	14.007	27.858	6.143	2.728
5.134	13.977	27.815	6.135	2.728
5.139	13.952	27.791	6.143	2.719
5.145	13.922	27.754	6.127	2.736
5.150	13.910	27.724	6.143	2.728
5.156	13.885	27.693	6.143	2.728
5.161	13.861	27.657	6.127	2.719
5.167	13.843	27.626	6.127	2.719
5.173	13.812	27.596	6.127	2.728
5.178	13.794	27.559	6.102	2.711
5.184	13.764	27.523	6.086	2.711
5.189	13.745	27.493	6.078	2.719
5.195	13.709	27.456	6.094	2.719
5.200	13.691	27.413	6.102	2.711
5.206	13.660	27.377	6.102	2.703
5.211	13.630	27.340	6.086	2.711
5.217	13.624	27.304	6.086	2.703
5.223	13.587	27.267	6.069	2.703
5.228	13.563	27.219	6.061	2.687
5.234	13.526	27.176	6.061	2.687
5.239	13.502	27.145	6.061	2.703
5.245	13.484	27.103	6.061	2.695
5.250	13.453	27.060	6.045	2.687
5.256	13.429	27.024	6.045	2.687
5.261	13.410	26.975	6.045	2.678
5.267	13.386	26.938	6.045	2.678
5.272	13.356	26.896	6.029	2.678
5.278	13.319	26.847	6.029	2.678
5.284	13.301	26.811	5.996	2.662
5.289	13.277	26.756	5.996	2.662
5.295	13.234	26.719	5.996	2.670
5.300	13.222	26.677	5.988	2.670
5.306	13.203	26.628	5.988	2.662
5.311	13.167	26.579	5.963	2.662
5.317	13.143	26.543	6.004	2.654
5.322	13.112	26.494	5.971	2.654
5.328	13.088	26.445	5.955	2.654
5.334	13.057	26.403	5.955	2.629
5.339	13.027	26.354	5.955	2.637
5.345	13.009	26.305	5.947	2.646
5.350	12.978	26.269	5.930	2.629
5.356	12.966	26.214	5.930	2.621
5.361	12.942	26.165	5.922	2.621
5.367	12.911	26.123	5.922	2.621
5.372	12.887	26.074	5.897	2.629
5.378	12.863	26.025	5.922	2.637
5.383	12.838	25.989	5.906	2.621
5.389	12.808	25.934	5.897	2.613
5.395	12.789	25.897	5.889	2.613
5.400	12.765	25.830	5.881	2.605
5.406	12.747	25.800	5.881	2.613
5.411	12.704	25.739	5.873	2.597
5.417	12.692	25.690	5.865	2.605
5.422	12.668	25.642	5.857	2.580
5.428	12.656	25.605	5.848	2.588
5.433	12.631	25.556	5.840	2.580
5.439	12.607	25.508	5.824	2.588
5.445	12.582	25.465	5.824	2.580
5.450	12.558	25.416	5.807	2.572
5.456	12.540	25.362	5.799	2.564
5.461	12.509	25.313	5.799	2.572
5.467	12.497	25.276	5.799	2.572
5.472	12.479	25.228	5.791	2.564
5.478	12.455	25.185	5.783	2.572
5.483	12.430	25.142	5.799	2.564
5.489	12.406	25.094	5.775	2.547
5.494	12.382	25.039	5.758	2.539
5.500	12.369	24.990	5.758	2.539
5.506	12.351	24.954	5.758	2.547
5.511	12.321	24.905	5.758	2.547
5.517	12.308	24.856	5.734	2.539
5.522	12.284	24.820	5.725	2.547
5.528	12.266	24.771	5.725	2.531
5.533	12.241	24.722	5.709	2.531
5.539	12.229	24.692	5.709	2.531
5.544	12.211	24.637	5.701	2.515
5.550	12.187	24.601	5.701	2.515
5.556	12.162	24.558	5.684	2.523
5.561	12.144	24.515	5.668	2.515
5.567	12.132	24.461	5.676	2.515
5.572	12.108	24.412	5.668	2.506
5.578	12.101	24.381	5.668	2.523
5.583	12.083	24.333	5.644	2.498
5.589	12.065	24.296	5.644	2.498
5.594	12.047	24.260	5.635	2.498
5.600	12.028	24.211	5.627	2.498
5.605	12.016	24.168	5.635	2.490
5.611	11.992	24.126	5.627	2.498
5.617	11.974	24.089	5.627	2.490
5.622	11.961	24.040	5.611	2.490
5.628	11.943	24.010	5.627	2.490
5.633	11.925	23.967	5.594	2.482
5.639	11.913	23.919	5.594	2.482
5.644	11.888	23.882	5.586	2.482
5.650	11.864	23.846	5.603	2.474
5.655	11.858	23.803	5.594	2.465
5.661	11.834	23.760	5.578	2.465
5.667	11.815	23.730	5.553	2.457
5.672	11.809	23.693	5.553	2.465
5.678	11.779	23.633	5.570	2.457
5.683	11.767	23.620	5.570	2.465
5.689	11.748	23.572	5.562	2.457
5.694	11.742	23.529	5.553	2.457
5.700	11.718	23.493	5.545	2.457
5.705	11.700	23.450	5.545	2.457
5.711	11.681	23.419	5.529	2.449
5.716	11.663	23.377	5.529	2.449
5.722	11.639	23.352	5.512	2.441
5.728	11.633	23.304	5.512	2.441
5.733	11.614	23.267	5.512	2.433
5.739	11.596	23.231	5.504	2.433
5.744	11.578	23.194	5.512	2.416
5.750	11.560	23.158	5.488	2.425
5.755	11.547	23.115	5.496	2.433
5.761	11.535	23.079	5.496	2.425
5.766	11.505	23.036	5.496	2.433
5.772	11.493	23.005	5.472	2.425
5.778	11.480	22.975	5.463	2.416
5.783	11.450	22.926	5.447	2.408
5.789	11.444	22.890	5.463	2.408
5.794	11.420	22.859	5.455	2.408
5.800	11.407	22.829	5.463	2.416
5.805	11.389	22.786	5.447	2.416
5.811	11.371	22.744	5.439	2.400
5.816	11.347	22.701	5.439	2.408
5.822	11.328	22.677	5.431	2.408
5.827	11.322	22.634	5.414	2.392
5.833	11.304	22.591	5.422	2.400
5.839	11.292	22.567	5.422	2.400
5.844	11.273	22.524	5.414	2.384
5.850	11.255	22.488	5.422	2.384
5.855	11.237	22.458	5.414	2.384
5.861	11.225	22.409	5.406	2.384
5.866	11.200	22.378	5.381	2.384
5.872	11.188	22.348	5.398	2.384
5.877	11.182	22.305	5.381	2.384
5.883	11.152	22.275	5.381	2.375
5.889	11.127	22.232	5.381	2.384
5.894	11.115	22.208	5.373	2.367
5.900	11.103	22.171	5.381	2.367
5.905	11.085	22.129	5.357	2.367
5.911	11.060	22.104	5.373	2.367
5.916	11.048	22.062	5.357	2.367
5.922	11.024	22.031	5.357	2.367
5.927	11.018	21.989	5.340	2.359
5.933	10.999	21.958	5.349	2.359
5.938	10.975	21.910	5.349	2.351
5.944	10.963	21.879	5.340	2.351
5.950	10.951	21.836	5.332	2.359
5.955	10.926	21.812	5.316	2.334
5.961	10.914	21.782	5.308	2.334
5.966	10.896	21.751	5.300	2.343
5.972	10.872	21.715	5.300	2.334
5.977	10.866	21.678	5.300	2.334
5.983	10.847	21.642	5.275	2.326
5.988	10.829	21.599	5.291	2.334
5.994	10.805	21.569	5.283	2.326
6.000	10.792	21.526	5.291	2.334
6.005	10.780	21.496	5.267	2.326
6.011	10.756	21.459	5.275	2.326
6.016	10.738	21.416	5.275	2.318
6.022	10.726	21.392	5.283	2.318
6.027	10.701	21.356	5.267	2.318
6.033	10.683	21.319	5.259	2.318
6.038	10.671	21.282	5.242	2.318
6.044	10.652	21.246	5.259	2.302
6.049	10.628	21.215	5.250	2.310
6.055	10.616	21.179	5.250	2.302
6.061	10.604	21.142	5.242	2.318
6.066	10.592	21.100	5.234	2.293
6.072	10.573	21.075	5.218	2.302
6.077	10.537	21.039	5.218	2.293
6.083	10.531	21.008	5.226	2.302
6.088	10.512	20.966	5.226	2.293
6.094	10.494	20.923	5.209	2.293
6.099	10.482	20.893	5.209	2.285
6.105	10.458	20.862	5.209	2.285
6.111	10.445	20.826	5.201	2.285
6.116	10.433	20.795	5.193	2.285
6.122	10.409	20.747	5.185	2.285
6.127	10.391	20.722	5.185	2.285
6.133	10.378	20.680	5.168	2.269
6.138	10.354	20.643	5.185	2.277
6.144	10.342	20.613	5.168	2.269
6.149	10.336	20.582	5.168	2.261
6.155	10.318	20.540	5.160	2.261
6.160	10.287	20.503	5.160	2.261
6.166	10.275	20.479	5.144	2.261
6.172	10.257	20.436	5.152	2.261
6.177	10.238	20.406	5.144	2.253
6.183	10.220	20.369	5.144	2.244
6.188	10.202	20.333	5.128	2.244
6.194	10.190	20.308	5.144	2.261
6.199	10.171	20.260	5.111	2.244
6.205	10.147	20.229	5.111	2.253
6.210	10.129	20.187	5.119	2.253
6.216	10.117	20.156	5.103	2.236
6.222	10.098	20.126	5.095	2.244
6.227	10.080	20.089	5.095	2.253
6.233	10.062	20.053	5.095	2.236
6.238	10.044	20.010	5.095	2.236
6.244	10.025	19.980	5.087	2.236
6.249	10.013	19.943	5.095	2.212
6.255	9.989	19.900	5.078	2.228
6.260	9.977	19.870	5.062	2.228
6.266	9.958	19.833	5.062	2.228
6.271	9.928	19.803	5.070	2.220
6.277	9.916	19.766	5.054	2.212
6.283	9.898	19.730	5.054	2.212
6.288	9.891	19.700	5.046	2.220
6.294	9.867	19.663	5.046	2.203
6.299	9.855	19.620	5.046	2.203
6.305	9.824	19.584	5.037	2.212
6.310	9.806	19.553	5.013	2.187
6.316	9.788	19.511	5.013	2.212
6.321	9.770	19.474	5.013	2.203
6.327	9.757	19.438	5.005	2.203
6.333	9.733	19.407	4.996	2.187
6.338	9.715	19.365	5.005	2.187
6.344	9.697	19.328	5.005	2.195
6.349	9.672	19.298	4.988	2.179
6.355	9.654	19.261	4.980	2.179
6.360	9.630	19.225	4.980	2.171
6.366	9.617	19.188	4.980	2.179
6.371	9.593	19.145	4.988	2.179
6.377	9.569	19.109	4.964	2.171
6.382	9.557	19.072	4.972	2.171
6.388	9.532	19.036	4.972	2.179
6.394	9.514	19.005	4.947	2.171
6.399	9.496	18.957	4.947	2.171
6.405	9.465	18.926	4.939	2.162
6.410	9.453	18.884	4.947	2.154
6.416	9.435	18.859	4.939	2.146
6.421	9.417	18.805	4.939	2.162
6.427	9.398	18.768	4.931	2.162
6.432	9.380	18.738	4.923	2.146
6.438	9.368	18.695	4.923	2.146
6.444	9.350	18.664	4.906	2.154
6.449	9.319	18.622	4.906	2.138
6.455	9.301	18.585	4.890	2.138
6.460	9.289	18.555	4.915	2.138
6.466	9.264	18.506	4.898	2.130
6.471	9.246	18.464	4.898	2.130
6.477	9.222	18.439	4.890	2.121
6.482	9.210	18.403	4.882	2.121
6.488	9.191	18.354	4.890	2.130
6.493	9.161	18.317	4.874	2.121
6.499	9.143	18.275	4.857	2.121
6.505	9.124	18.244	4.833	2.113
6.510	9.112	18.202	4.857	2.105
6.516	9.082	18.165	4.833	2.121
6.521	9.063	18.141	4.816	2.113
6.527	9.045	18.092	4.824	2.113
6.532	9.027	18.056	4.816	2.113
6.538	9.003	18.001	4.808	2.113
6.543	8.978	17.977	4.824	2.097
6.549	8.966	17.934	4.808	2.105
6.555	8.942	17.897	4.783	2.089
6.560	8.923	17.855	4.792	2.089
6.566	8.905	17.812	4.800	2.097
6.571	8.881	17.776	4.775	2.097
6.577	8.869	17.739	4.783	2.080
6.582	8.850	17.690	4.767	2.089
6.588	8.826	17.654	4.775	2.080
6.593	8.802	17.623	4.759	2.072
6.599	8.789	17.575	4.751	2.056
6.604	8.765	17.544	4.751	2.064
6.610	8.747	17.496	4.759	2.064
6.616	8.729	17.465	4.734	2.056
6.621	8.704	17.422	4.743	2.056
6.627	8.680	17.380	4.726	2.064
6.632	8.668	17.337	4.726	2.056
6.638	8.643	17.301	4.726	2.056
6.643	8.625	17.264	4.710	2.048
6.649	8.607	17.215	4.718	2.040
6.654	8.576	17.191	4.710	2.048
6.660	8.570	17.142	4.702	2.040
6.666	8.540	17.106	4.693	2.048
6.671	8.528	17.057	4.677	2.040
6.677	8.497	17.027	4.669	2.031
6.682	8.473	16.990	4.669	2.023
6.688	8.461	16.948	4.661	2.023
6.693	8.436	16.911	4.669	2.023
6.699	8.418	16.875	4.652	2.031
6.704	8.394	16.826	4.652	2.023
6.710	8.382	16.789	4.644	2.023
6.715	8.351	16.753	4.636	2.023
6.721	8.345	16.698	4.636	2.007
6.727	8.321	16.668	4.620	2.015
6.732	8.296	16.625	4.611	1.999
6.738	8.266	16.594	4.628	2.007
6.743	8.248	16.546	4.611	1.990
6.749	8.235	16.515	4.603	1.999
6.754	8.217	16.473	4.611	1.990
6.760	8.199	16.424	4.595	1.999
6.765	8.168	16.387	4.579	1.982
6.771	8.156	16.351	4.579	1.990
6.777	8.126	16.296	4.579	1.974
6.782	8.108	16.254	4.579	1.990
6.788	8.089	16.229	4.571	1.982
6.793	8.065	16.187	4.579	1.974
6.799	8.047	16.138	4.562	1.966
6.804	8.028	16.101	4.538	1.958
6.810	8.004	16.053	4.562	1.966
6.815	7.986	16.022	4.546	1.958
6.821	7.968	15.967	4.538	1.958
6.826	7.943	15.931	4.530	1.958
6.832	7.931	15.894	4.521	1.949
6.838	7.907	15.858	4.513	1.949
6.843	7.882	15.809	4.521	1.949
6.849	7.870	15.779	4.505	1.941
6.854	7.834	15.742	4.497	1.941
6.860	7.821	15.687	4.480	1.933
6.865	7.803	15.645	4.497	1.933
6.871	7.779	15.608	4.489	1.933
6.876	7.761	15.566	4.480	1.933
6.882	7.742	15.523	4.472	1.925
6.888	7.712	15.474	4.456	1.917
6.893	7.700	15.444	4.464	1.925
6.899	7.675	15.401	4.456	1.917
6.904	7.651	15.365	4.456	1.908
6.910	7.639	15.328	4.439	1.908
6.915	7.614	15.279	4.423	1.908
6.921	7.590	15.243	4.431	1.908
6.926	7.572	15.200	4.431	1.908
6.932	7.547	15.158	4.423	1.900
6.937	7.523	15.121	4.415	1.900
6.943	7.499	15.072	4.407	1.892
6.949	7.480	15.024	4.399	1.892
6.954	7.468	14.999	4.399	1.884
6.960	7.444	14.951	4.390	1.892
6.965	7.420	14.908	4.366	1.876
6.971	7.401	14.865	4.358	1.876
6.976	7.377	14.817	4.358	1.868
6.982	7.347	14.780	4.374	1.876
6.987	7.334	14.738	4.366	1.876
6.993	7.316	14.689	4.366	1.868
6.999	7.286	14.658	4.358	1.868
7.004	7.261	14.616	4.341	1.868
7.010	7.243	14.567	4.349	1.859
7.015	7.219	14.531	4.325	1.859
7.021	7.206	14.482	4.317	1.859
7.026	7.182	14.433	4.325	1.859
7.032	7.158	14.403	4.308	1.843
7.037	7.140	14.360	4.292	1.843
7.043	7.121	14.317	4.292	1.827
7.048	7.097	14.281	4.276	1.835
7.054	7.079	14.226	4.276	1.835
7.060	7.048	14.190	4.276	1.835
7.065	7.024	14.147	4.276	1.835
7.071	7.006	14.110	4.259	1.818
7.076	6.987	14.056	4.267	1.818
7.082	6.963	14.025	4.259	1.818
7.087	6.951	13.977	4.243	1.818
7.093	6.926	13.934	4.235	1.818
7.098	6.896	13.891	4.235	1.810
7.104	6.890	13.843	4.227	1.802
7.110	6.872	13.812	4.218	1.802
7.115	6.847	13.763	4.186	1.802
7.121	6.835	13.727	4.202	1.794
7.126	6.817	13.678	4.186	1.786
7.132	6.805	13.642	4.202	1.802
7.137	6.786	13.605	4.177	1.794
7.143	6.762	13.556	4.186	1.794
7.148	6.744	13.514	4.177	1.786
7.154	6.726	13.483	4.169	1.786
7.159	6.701	13.441	4.153	1.769
7.165	6.689	13.398	4.153	1.777
7.171	6.665	13.356	4.153	1.777
7.176	6.640	13.313	4.136	1.769
7.182	6.640	13.282	4.136	1.769
7.187	6.610	13.240	4.145	1.769
7.193	6.592	13.197	4.128	1.753
7.198	6.579	13.167	4.112	1.753
7.204	6.549	13.112	4.128	1.745
7.209	6.537	13.075	4.104	1.753
7.215	6.525	13.033	4.112	1.728
7.221	6.500	12.996	4.104	1.728
7.226	6.482	12.960	4.087	1.745
7.232	6.470	12.923	4.087	1.745
7.237	6.439	12.881	4.079	1.728
7.243	6.427	12.850	4.087	1.736
7.248	6.409	12.808	4.063	1.728
7.254	6.391	12.765	4.063	1.736
7.259	6.372	12.722	4.046	1.720
7.265	6.354	12.686	4.046	1.736
7.270	6.336	12.649	4.055	1.728
7.276	6.318	12.613	4.038	1.712
7.282	6.299	12.576	4.030	1.704
7.287	6.275	12.534	4.046	1.712
7.293	6.269	12.497	4.046	1.704
7.298	6.245	12.454	4.038	1.704
7.304	6.238	12.418	4.022	1.704
7.309	6.220	12.381	4.005	1.696
7.315	6.196	12.345	3.997	1.687
7.320	6.178	12.302	3.997	1.679
7.326	6.159	12.266	3.997	1.696
7.332	6.147	12.229	3.989	1.679
7.337	6.123	12.193	3.997	1.696
7.343	6.117	12.150	3.981	1.696
7.348	6.092	12.113	3.981	1.671
7.354	6.086	12.083	3.973	1.679
7.359	6.062	12.053	3.964	1.679
7.365	6.038	12.010	3.964	1.663
7.370	6.019	11.967	3.964	1.671
7.376	6.001	11.931	3.940	1.663
7.381	5.989	11.900	3.948	1.663
7.387	5.971	11.858	3.940	1.663
7.393	5.946	11.821	3.923	1.655
7.398	5.928	11.773	3.907	1.655
7.404	5.904	11.748	3.923	1.646
7.409	5.885	11.712	3.915	1.646
7.415	5.867	11.669	3.915	1.638
7.420	5.837	11.639	3.915	1.646
7.426	5.818	11.596	3.923	1.630
7.431	5.800	11.559	3.899	1.638
7.437	5.770	11.505	3.899	1.630
7.443	5.751	11.474	3.882	1.630
7.448	5.727	11.444	3.891	1.630
7.454	5.703	11.401	3.882	1.614
7.459	5.690	11.365	3.874	1.614
7.465	5.666	11.322	3.858	1.614
7.470	5.636	11.285	3.858	1.622
7.476	5.611	11.243	3.858	1.614
7.481	5.587	11.194	3.842	1.605
7.487	5.563	11.158	3.833	1.614
7.492	5.538	11.115	3.825	1.614
7.498	5.514	11.078	3.825	1.589
7.504	5.490	11.030	3.833	1.605
7.509	5.465	10.993	3.825	1.597
7.515	5.435	10.951	3.809	1.597
7.520	5.410	10.908	3.809	1.597
7.526	5.386	10.859	3.801	1.581
7.531	5.368	10.823	3.792	1.581
7.537	5.331	10.780	3.792	1.564
7.542	5.301	10.738	3.792	1.581
7.548	5.276	10.683	3.776	1.573
7.554	5.252	10.646	3.768	1.573
7.559	5.228	10.591	3.768	1.573
7.565	5.197	10.555	3.743	1.564
7.570	5.167	10.506	3.743	1.556
7.576	5.149	10.464	3.743	1.548
7.581	5.118	10.415	3.719	1.548
7.587	5.100	10.372	3.727	1.556
7.592	5.063	10.317	3.719	1.540
7.598	5.039	10.281	3.719	1.548
7.603	5.009	10.220	3.719	1.532
7.609	4.978	10.184	3.702	1.532
7.615	4.954	10.129	3.694	1.532
7.620	4.923	10.080	3.686	1.524
7.626	4.899	10.037	3.678	1.507
7.631	4.875	9.976	3.661	1.515
7.637	4.838	9.928	3.645	1.507
7.642	4.814	9.879	3.653	1.507
7.648	4.771	9.824	3.653	1.499
7.653	4.747	9.782	3.653	1.507
7.659	4.722	9.721	3.620	1.483
7.665	4.692	9.672	3.637	1.483
