Time (ms)	Ch1 V	Ch2 V	Ch3 V	Ch1 A	Ch2 A	Ch3 A
19.370	12.250	10.679	10.496	1.172	1.180	1.152
19.375	12.250	10.673	10.496	1.164	1.172	1.169
19.380	12.250	10.673	10.496	1.164	1.172	1.152
19.385	12.268	10.673	10.496	1.147	1.180	1.160
19.390	12.274	10.685	10.508	1.164	1.172	1.152
19.395	12.274	10.679	10.502	1.172	1.172	1.152
19.400	12.286	10.685	10.502	1.172	1.163	1.160
19.405	12.286	10.685	10.502	1.155	1.172	1.152
19.411	12.298	10.691	10.508	1.155	1.172	1.160
19.416	12.292	10.691	10.502	1.172	1.172	1.160
19.421	12.311	10.691	10.514	1.164	1.172	1.160
19.426	12.311	10.691	10.514	1.139	1.172	1.169
19.431	12.323	10.703	10.514	1.155	1.172	1.160
19.436	12.317	10.691	10.514	1.155	1.163	1.160
19.441	12.329	10.703	10.521	1.164	1.180	1.169
19.446	12.335	10.703	10.514	1.164	1.180	1.169
19.451	12.335	10.703	10.527	1.164	1.180	1.169
19.456	12.341	10.703	10.533	1.164	1.172	1.160
19.462	12.347	10.709	10.527	1.172	1.180	1.160
19.467	12.353	10.721	10.533	1.172	1.172	1.160
19.472	12.365	10.715	10.539	1.172	1.180	1.169
19.477	12.365	10.721	10.545	1.172	1.180	1.169
19.482	12.378	10.734	10.545	1.172	1.172	1.160
19.487	12.378	10.734	10.545	1.172	1.172	1.160
19.492	12.384	10.728	10.551	1.155	1.180	1.169
19.497	12.390	10.728	10.551	1.164	1.172	1.160
19.502	12.390	10.734	10.551	1.155	1.196	1.160
19.507	12.396	10.746	10.551	1.172	1.188	1.160
19.513	12.408	10.746	10.563	1.164	1.180	1.160
19.518	12.420	10.752	10.569	1.172	1.180	1.169
19.523	12.426	10.764	10.569	1.188	1.188	1.169
19.528	12.438	10.770	10.581	1.164	1.188	1.185
19.533	12.444	10.782	10.600	1.188	1.180	1.169
19.538	12.761	11.142	10.813	1.196	1.196	1.201
19.543	12.980	11.349	11.160	1.245	1.237	1.226
19.548	12.865	11.221	11.038	1.229	1.229	1.218
19.553	12.810	11.160	10.971	1.204	1.229	1.201
19.558	12.785	11.129	10.947	1.196	1.229	1.210
19.564	12.767	11.111	10.922	1.213	1.212	1.201
19.569	12.755	11.099	10.916	1.204	1.212	1.218
19.574	12.755	11.099	10.916	1.213	1.212	1.201
19.579	12.761	11.105	10.916	1.196	1.212	1.201
19.584	12.767	11.117	10.935	1.213	1.221	1.201
19.589	12.773	11.123	10.928	1.204	1.212	1.201
19.594	12.779	11.123	10.935	1.213	1.229	1.210
19.599	12.785	11.129	10.941	1.213	1.221	1.210
19.604	12.804	11.129	10.941	1.221	1.221	1.210
19.609	12.804	11.154	10.959	1.213	1.229	1.218
19.615	12.810	11.166	10.971	1.221	1.229	1.218
19.620	12.834	11.172	10.971	1.204	1.229	1.210
19.625	12.846	11.178	10.989	1.221	1.221	1.218
19.630	12.846	11.190	11.002	1.213	1.221	1.218
19.635	12.858	11.209	11.008	1.213	1.229	1.210
19.640	12.877	11.221	11.020	1.213	1.237	1.201
19.645	12.883	11.233	11.038	1.229	1.237	1.218
19.650	12.901	11.239	11.044	1.229	1.237	1.218
19.655	12.907	11.251	11.056	1.229	1.221	1.226
19.660	12.913	11.263	11.062	1.221	1.229	1.226
19.666	12.938	11.269	11.093	1.229	1.237	1.226
19.671	12.950	11.282	11.087	1.229	1.237	1.218
19.676	12.956	11.300	11.105	1.229	1.237	1.218
19.681	12.968	11.300	11.117	1.221	1.237	1.218
19.686	12.980	11.324	11.123	1.237	1.253	1.234
19.691	12.992	11.330	11.148	1.237	1.253	1.226
19.696	13.005	11.342	11.154	1.229	1.237	1.226
19.701	13.011	11.355	11.166	1.237	1.221	1.234
19.706	13.029	11.367	11.172	1.237	1.245	1.234
19.711	13.035	11.379	11.184	1.245	1.237	1.242
19.717	13.047	11.397	11.196	1.237	1.245	1.234
19.722	13.065	11.409	11.209	1.237	1.245	1.251
19.727	13.084	11.416	11.221	1.229	1.253	1.234
19.732	13.090	11.428	11.227	1.254	1.253	1.242
19.737	13.096	11.440	11.245	1.221	1.262	1.242
19.742	13.108	11.452	11.245	1.237	1.253	1.234
19.747	13.120	11.452	11.263	1.245	1.253	1.234
19.752	13.132	11.470	11.282	1.245	1.253	1.251
19.757	13.145	11.483	11.294	1.254	1.253	1.242
19.762	13.145	11.495	11.288	1.254	1.245	1.251
19.768	13.163	11.501	11.312	1.262	1.253	1.242
19.773	13.175	11.519	11.318	1.254	1.253	1.242
19.778	13.187	11.531	11.336	1.245	1.262	1.267
19.783	13.199	11.537	11.342	1.254	1.262	1.242
19.788	13.212	11.556	11.355	1.262	1.262	1.251
19.793	13.224	11.568	11.367	1.262	1.262	1.242
19.798	13.236	11.574	11.379	1.245	1.253	1.259
19.803	13.254	11.586	11.379	1.254	1.270	1.259
19.808	13.260	11.598	11.397	1.262	1.286	1.251
19.813	13.266	11.604	11.409	1.270	1.270	1.259
19.819	13.279	11.610	11.416	1.254	1.278	1.251
19.824	13.285	11.616	11.434	1.270	1.262	1.251
19.829	13.303	11.629	11.440	1.254	1.270	1.259
19.834	13.309	11.641	11.452	1.254	1.278	1.259
19.839	13.309	11.653	11.452	1.262	1.270	1.267
19.844	13.327	11.653	11.464	1.270	1.278	1.259
19.849	13.333	11.671	11.470	1.278	1.278	1.275
19.854	13.339	11.677	11.476	1.262	1.270	1.259
19.859	13.352	11.683	11.489	1.286	1.270	1.267
19.864	13.358	11.696	11.489	1.278	1.286	1.283
19.870	13.358	11.702	11.507	1.245	1.278	1.275
19.875	13.370	11.714	11.513	1.254	1.286	1.275
19.880	13.382	11.720	11.519	1.278	1.286	1.267
19.885	13.394	11.732	11.525	1.270	1.286	1.259
19.890	13.394	11.732	11.531	1.278	1.294	1.259
19.895	13.406	11.744	11.549	1.278	1.278	1.267
19.900	13.425	11.756	11.556	1.278	1.286	1.259
19.905	13.419	11.756	11.549	1.278	1.278	1.267
19.910	13.437	11.763	11.574	1.270	1.286	1.275
19.915	13.437	11.775	11.568	1.286	1.286	1.267
19.921	13.455	11.781	11.574	1.262	1.286	1.283
19.926	13.455	11.793	11.592	1.270	1.294	1.275
19.931	13.461	11.793	11.598	1.270	1.286	1.283
19.936	13.473	11.799	11.598	1.286	1.303	1.283
19.941	13.467	11.799	11.604	1.270	1.294	1.292
19.946	13.479	11.811	11.610	1.278	1.303	1.283
19.951	13.479	11.817	11.610	1.295	1.286	1.283
19.956	13.486	11.811	11.616	1.295	1.303	1.275
19.961	13.486	11.823	11.629	1.286	1.294	1.283
19.966	13.492	11.817	11.623	1.286	1.294	1.275
19.972	13.492	11.823	11.623	1.278	1.294	1.292
19.977	13.498	11.830	11.629	1.278	1.303	1.283
19.982	13.498	11.836	11.635	1.278	1.303	1.275
19.987	13.498	11.842	11.629	1.278	1.294	1.283
19.992	13.504	11.842	11.635	1.295	1.294	1.283
19.997	13.498	11.842	11.641	1.286	1.294	1.283
20.002	13.510	11.842	11.641	1.278	1.294	1.283
20.007	13.504	11.848	11.635	1.278	1.303	1.283
20.012	13.510	11.848	11.641	1.286	1.294	1.283
20.017	13.504	11.836	11.635	1.270	1.294	1.275
20.023	13.510	11.842	11.635	1.295	1.294	1.292
20.028	13.516	11.848	11.641	1.303	1.286	1.275
20.033	13.516	11.842	11.641	1.286	1.294	1.300
20.038	13.510	11.842	11.635	1.286	1.294	1.283
20.043	13.504	11.830	11.635	1.278	1.303	1.283
20.048	13.504	11.842	11.641	1.295	1.286	1.283
20.053	13.510	11.848	11.641	1.278	1.294	1.292
20.058	13.498	11.836	11.629	1.278	1.286	1.275
20.063	13.504	11.842	11.635	1.286	1.311	1.292
20.068	13.498	11.836	11.629	1.286	1.294	1.275
20.074	13.504	11.842	11.629	1.270	1.303	1.292
20.079	13.498	11.836	11.635	1.278	1.294	1.283
20.084	13.504	11.823	11.629	1.278	1.303	1.292
20.089	13.492	11.830	11.629	1.278	1.294	1.292
20.094	13.492	11.836	11.629	1.278	1.294	1.275
20.099	13.492	11.823	11.629	1.286	1.294	1.275
20.104	13.498	11.830	11.616	1.278	1.294	1.292
20.109	13.479	11.823	11.623	1.270	1.303	1.283
20.114	13.479	11.823	11.623	1.278	1.294	1.267
20.119	13.479	11.811	11.616	1.286	1.294	1.275
20.125	13.479	11.811	11.616	1.278	1.294	1.283
20.130	13.479	11.817	11.610	1.286	1.303	1.275
20.135	13.467	11.811	11.623	1.278	1.303	1.292
20.140	13.467	11.799	11.598	1.278	1.286	1.283
20.145	13.461	11.811	11.610	1.286	1.303	1.283
20.150	13.461	11.805	11.592	1.286	1.294	1.275
20.155	13.461	11.793	11.592	1.270	1.286	1.283
20.160	13.461	11.793	11.592	1.278	1.294	1.292
20.165	13.455	11.787	11.592	1.278	1.286	1.275
20.170	13.455	11.787	11.586	1.286	1.286	1.283
20.176	13.455	11.781	11.592	1.286	1.303	1.292
20.181	13.449	11.787	11.586	1.262	1.294	1.275
20.186	13.449	11.787	11.580	1.286	1.294	1.275
20.191	13.449	11.775	11.586	1.270	1.303	1.283
20.196	13.443	11.775	11.574	1.270	1.303	1.275
20.201	13.437	11.769	11.568	1.286	1.294	1.292
20.206	13.437	11.775	11.574	1.270	1.294	1.283
20.211	13.437	11.769	11.580	1.278	1.286	1.275
20.216	13.425	11.763	11.568	1.278	1.294	1.283
20.221	13.431	11.769	11.574	1.286	1.294	1.275
20.227	13.425	11.763	11.562	1.278	1.294	1.283
20.232	13.425	11.763	11.562	1.270	1.286	1.292
20.237	13.425	11.756	11.562	1.286	1.294	1.292
20.242	13.425	11.756	11.556	1.278	1.294	1.283
20.247	13.419	11.763	11.556	1.278	1.286	1.283
20.252	13.419	11.769	11.556	1.286	1.294	1.275
20.257	13.419	11.763	11.556	1.286	1.286	1.267
20.262	13.413	11.756	11.556	1.270	1.278	1.275
20.267	13.419	11.750	11.562	1.278	1.286	1.275
20.272	13.419	11.763	11.556	1.270	1.286	1.283
20.278	13.425	11.756	11.556	1.278	1.278	1.275
20.283	13.419	11.756	11.556	1.286	1.286	1.267
20.288	13.419	11.763	11.556	1.278	1.286	1.275
20.293	13.425	11.763	11.549	1.270	1.286	1.275
20.298	13.413	11.756	11.556	1.270	1.286	1.267
20.303	13.413	11.750	11.556	1.262	1.270	1.267
20.308	13.419	11.756	11.568	1.270	1.286	1.275
20.313	13.425	11.750	11.549	1.270	1.286	1.275
20.318	13.413	11.750	11.543	1.270	1.286	1.275
20.323	13.419	11.750	11.556	1.270	1.303	1.275
20.329	13.419	11.756	11.556	1.295	1.286	1.283
20.334	13.413	11.750	11.556	1.286	1.294	1.275
20.339	13.419	11.763	11.543	1.278	1.294	1.275
20.344	13.419	11.750	11.556	1.278	1.294	1.275
20.349	13.419	11.756	11.556	1.270	1.294	1.283
20.354	13.419	11.763	11.549	1.262	1.303	1.275
20.359	13.413	11.769	11.549	1.270	1.303	1.275
20.364	13.419	11.763	11.562	1.278	1.294	1.267
20.369	13.419	11.750	11.562	1.270	1.286	1.267
20.374	13.419	11.756	11.549	1.270	1.303	1.292
20.380	13.425	11.756	11.568	1.278	1.294	1.275
20.385	13.425	11.756	11.568	1.270	1.294	1.283
20.390	13.419	11.756	11.562	1.270	1.294	1.275
20.395	13.425	11.756	11.562	1.270	1.286	1.267
20.400	13.437	11.763	11.556	1.270	1.294	1.283
20.405	13.425	11.769	11.568	1.278	1.286	1.283
20.410	13.431	11.769	11.562	1.278	1.286	1.267
20.415	13.431	11.763	11.568	1.278	1.286	1.283
20.420	13.437	11.769	11.568	1.270	1.286	1.275
20.425	13.443	11.763	11.562	1.270	1.286	1.283
20.431	13.443	11.775	11.574	1.278	1.286	1.275
20.436	13.437	11.769	11.574	1.286	1.303	1.283
20.441	13.437	11.781	11.574	1.286	1.286	1.259
20.446	13.437	11.769	11.580	1.262	1.286	1.275
20.451	13.437	11.787	11.574	1.278	1.286	1.283
20.456	13.449	11.781	11.580	1.278	1.286	1.283
20.461	13.431	11.775	11.580	1.278	1.294	1.283
20.466	13.443	11.787	11.580	1.286	1.286	1.283
20.471	13.443	11.787	11.580	1.286	1.286	1.292
20.476	13.449	11.787	11.586	1.286	1.278	1.283
20.482	13.449	11.787	11.586	1.278	1.286	1.283
20.487	13.449	11.787	11.586	1.286	1.303	1.275
20.492	13.461	11.787	11.592	1.286	1.294	1.283
20.497	13.461	11.799	11.598	1.286	1.294	1.283
20.502	13.455	11.805	11.598	1.278	1.286	1.283
20.507	13.455	11.799	11.592	1.286	1.294	1.275
20.512	13.461	11.805	11.592	1.278	1.294	1.275
20.517	13.461	11.799	11.604	1.286	1.286	1.275
20.522	13.467	11.799	11.598	1.286	1.286	1.283
20.527	13.473	11.811	11.598	1.270	1.294	1.283
20.533	13.467	11.811	11.604	1.295	1.286	1.283
20.538	13.473	11.805	11.610	1.270	1.286	1.292
20.543	13.479	11.805	11.610	1.278	1.294	1.275
20.548	13.473	11.817	11.610	1.278	1.294	1.275
20.553	13.479	11.811	11.610	1.286	1.294	1.283
20.558	13.473	11.817	11.610	1.286	1.294	1.292
20.563	13.479	11.817	11.610	1.278	1.294	1.292
20.568	13.479	11.823	11.610	1.303	1.303	1.292
20.573	13.486	11.817	11.604	1.303	1.294	1.292
20.578	13.479	11.817	11.623	1.278	1.303	1.283
20.584	13.486	11.817	11.623	1.278	1.303	1.283
20.589	13.498	11.823	11.623	1.286	1.294	1.292
20.594	13.492	11.823	11.616	1.295	1.294	1.283
20.599	13.492	11.830	11.629	1.286	1.294	1.283
20.604	13.492	11.842	11.629	1.295	1.294	1.267
20.609	13.498	11.836	11.623	1.295	1.294	1.292
20.614	13.492	11.842	11.623	1.286	1.294	1.275
20.619	13.492	11.836	11.629	1.295	1.303	1.283
20.624	13.492	11.830	11.635	1.286	1.303	1.275
20.629	13.510	11.842	11.635	1.286	1.294	1.275
20.635	13.498	11.830	11.635	1.295	1.294	1.275
20.640	13.492	11.830	11.635	1.278	1.303	1.283
20.645	13.504	11.836	11.629	1.286	1.303	1.283
20.650	13.498	11.836	11.629	1.286	1.303	1.292
20.655	13.498	11.842	11.641	1.278	1.303	1.283
20.660	13.498	11.836	11.635	1.295	1.286	1.292
20.665	13.492	11.842	11.635	1.295	1.303	1.292
20.670	13.504	11.836	11.635	1.286	1.303	1.275
20.675	13.492	11.836	11.641	1.295	1.294	1.283
20.680	13.504	11.836	11.641	1.278	1.303	1.292
20.686	13.498	11.842	11.641	1.286	1.294	1.283
20.691	13.510	11.842	11.635	1.303	1.303	1.283
20.696	13.510	11.842	11.641	1.286	1.294	1.283
20.701	13.504	11.842	11.647	1.303	1.303	1.283
20.706	13.504	11.848	11.641	1.295	1.303	1.283
20.711	13.510	11.842	11.647	1.286	1.303	1.292
20.716	13.510	11.848	11.641	1.303	1.294	1.275
20.721	13.510	11.842	11.641	1.295	1.294	1.292
20.726	13.510	11.848	11.641	1.303	1.294	1.283
20.731	13.510	11.842	11.635	1.286	1.311	1.283
20.737	13.510	11.854	11.635	1.286	1.294	1.283
20.742	13.510	11.836	11.647	1.286	1.303	1.292
20.747	13.510	11.848	11.641	1.295	1.303	1.292
20.752	13.504	11.842	11.641	1.286	1.303	1.283
20.757	13.504	11.842	11.635	1.270	1.294	1.283
20.762	13.504	11.842	11.641	1.278	1.303	1.283
20.767	13.498	11.842	11.641	1.295	1.303	1.300
20.772	13.510	11.842	11.635	1.295	1.311	1.283
20.777	13.516	11.836	11.635	1.286	1.286	1.283
20.782	13.498	11.830	11.629	1.286	1.303	1.283
20.788	13.498	11.842	11.635	1.286	1.303	1.292
20.793	13.504	11.842	11.635	1.286	1.294	1.275
20.798	13.498	11.836	11.635	1.286	1.294	1.275
20.803	13.504	11.830	11.629	1.262	1.303	1.275
20.808	13.498	11.842	11.629	1.303	1.303	1.283
20.813	13.498	11.830	11.629	1.286	1.303	1.292
20.818	13.492	11.817	11.616	1.286	1.303	1.292
20.823	13.498	11.830	11.623	1.286	1.303	1.292
20.828	13.486	11.830	11.623	1.295	1.294	1.292
20.833	13.492	11.830	11.623	1.286	1.286	1.283
20.839	13.492	11.830	11.623	1.295	1.294	1.283
20.844	13.486	11.823	11.629	1.295	1.294	1.283
20.849	13.486	11.823	11.623	1.286	1.294	1.283
20.854	13.486	11.817	11.616	1.286	1.286	1.283
20.859	13.479	11.817	11.610	1.286	1.294	1.283
20.864	13.473	11.817	11.610	1.295	1.294	1.292
20.869	13.486	11.805	11.623	1.295	1.303	1.283
20.874	13.473	11.811	11.616	1.278	1.303	1.283
20.879	13.473	11.817	11.610	1.286	1.294	1.275
20.884	13.486	11.811	11.604	1.286	1.294	1.283
20.890	13.473	11.811	11.604	1.295	1.286	1.283
20.895	13.473	11.811	11.604	1.286	1.294	1.275
20.900	13.467	11.805	11.604	1.286	1.294	1.283
20.905	13.473	11.805	11.604	1.303	1.303	1.292
20.910	13.467	11.799	11.604	1.270	1.286	1.292
20.915	13.467	11.805	11.592	1.295	1.303	1.283
20.920	13.467	11.805	11.598	1.278	1.294	1.275
20.925	13.467	11.799	11.598	1.278	1.286	1.275
20.930	13.461	11.787	11.598	1.278	1.294	1.283
20.935	13.455	11.799	11.598	1.286	1.278	1.283
20.941	13.455	11.793	11.598	1.295	1.294	1.275
20.946	13.455	11.793	11.580	1.270	1.286	1.275
20.951	13.455	11.787	11.586	1.278	1.294	1.283
20.956	13.455	11.787	11.580	1.295	1.294	1.267
20.961	13.449	11.787	11.586	1.278	1.303	1.283
20.966	13.449	11.793	11.586	1.286	1.286	1.275
20.971	13.449	11.793	11.586	1.270	1.278	1.275
20.976	13.455	11.787	11.580	1.254	1.303	1.283
20.981	13.455	11.787	11.586	1.278	1.294	1.292
20.986	13.443	11.781	11.580	1.270	1.286	1.283
20.992	13.449	11.787	11.574	1.262	1.286	1.275
20.997	13.443	11.787	11.580	1.286	1.286	1.275
21.002	13.443	11.787	11.580	1.286	1.294	1.275
21.007	13.449	11.781	11.580	1.286	1.278	1.283
21.012	13.437	11.781	11.574	1.295	1.286	1.275
21.017	13.449	11.781	11.574	1.270	1.286	1.283
21.022	13.443	11.769	11.568	1.295	1.278	1.283
21.027	13.449	11.781	11.574	1.278	1.286	1.275
21.032	13.425	11.769	11.574	1.278	1.286	1.283
21.037	13.437	11.769	11.574	1.270	1.294	1.275
21.043	13.425	11.769	11.574	1.270	1.303	1.275
21.048	13.437	11.769	11.562	1.270	1.278	1.275
21.053	13.431	11.756	11.562	1.278	1.278	1.283
21.058	13.431	11.769	11.562	1.270	1.303	1.267
21.063	13.431	11.763	11.568	1.278	1.286	1.283
21.068	13.425	11.756	11.562	1.286	1.294	1.275
21.073	13.425	11.763	11.562	1.295	1.294	1.283
21.078	13.425	11.763	11.562	1.278	1.294	1.275
21.083	13.425	11.769	11.562	1.278	1.294	1.283
21.088	13.425	11.756	11.556	1.262	1.278	1.283
21.094	13.425	11.763	11.556	1.295	1.286	1.275
21.099	13.425	11.750	11.562	1.270	1.294	1.275
21.104	13.413	11.750	11.556	1.262	1.294	1.283
21.109	13.425	11.756	11.562	1.286	1.278	1.275
21.114	13.413	11.750	11.562	1.286	1.286	1.275
21.119	13.413	11.756	11.549	1.286	1.286	1.267
21.124	13.413	11.744	11.562	1.270	1.294	1.283
21.129	13.425	11.744	11.556	1.270	1.294	1.275
21.134	13.419	11.756	11.549	1.278	1.286	1.283
21.139	13.419	11.750	11.543	1.295	1.286	1.259
21.145	13.413	11.744	11.556	1.278	1.286	1.267
21.150	13.413	11.750	11.549	1.278	1.286	1.283
21.155	13.413	11.750	11.543	1.278	1.294	1.267
21.160	13.406	11.750	11.543	1.270	1.270	1.275
21.165	13.406	11.750	11.543	1.286	1.286	1.275
21.170	13.406	11.750	11.549	1.286	1.286	1.267
21.175	13.406	11.744	11.549	1.278	1.294	1.275
21.180	13.413	11.744	11.549	1.270	1.286	1.283
21.185	13.400	11.738	11.543	1.278	1.286	1.275
21.190	13.400	11.750	11.543	1.270	1.286	1.267
21.196	13.406	11.738	11.531	1.286	1.294	1.275
21.201	13.400	11.738	11.543	1.286	1.286	1.275
21.206	13.400	11.738	11.531	1.286	1.278	1.267
21.211	13.394	11.732	11.531	1.262	1.286	1.275
21.216	13.388	11.738	11.537	1.278	1.294	1.283
21.221	13.400	11.726	11.537	1.245	1.286	1.275
21.226	13.388	11.732	11.525	1.278	1.294	1.283
21.231	13.394	11.732	11.537	1.295	1.286	1.275
21.236	13.394	11.726	11.519	1.270	1.286	1.275
21.241	13.388	11.726	11.525	1.286	1.294	1.267
21.247	13.394	11.726	11.531	1.286	1.278	1.275
21.252	13.388	11.726	11.525	1.278	1.286	1.283
21.257	13.388	11.720	11.519	1.278	1.286	1.275
21.262	13.388	11.726	11.519	1.270	1.286	1.275
21.267	13.394	11.714	11.519	1.270	1.286	1.275
21.272	13.388	11.720	11.519	1.286	1.286	1.267
21.277	13.388	11.720	11.513	1.286	1.294	1.275
21.282	13.388	11.714	11.525	1.270	1.278	1.275
21.287	13.388	11.714	11.513	1.295	1.294	1.267
21.292	13.376	11.708	11.519	1.278	1.294	1.267
21.298	13.376	11.714	11.507	1.278	1.286	1.283
21.303	13.376	11.720	11.513	1.278	1.278	1.267
21.308	13.376	11.708	11.513	1.270	1.286	1.275
21.313	13.370	11.708	11.507	1.270	1.286	1.267
21.318	13.370	11.702	11.501	1.270	1.294	1.267
21.323	13.370	11.702	11.501	1.262	1.278	1.267
21.328	13.364	11.702	11.507	1.262	1.286	1.275
21.333	13.364	11.690	11.495	1.270	1.286	1.267
21.338	13.358	11.696	11.501	1.270	1.286	1.267
21.343	13.352	11.702	11.489	1.270	1.278	1.267
21.349	13.352	11.690	11.501	1.278	1.278	1.267
21.354	13.358	11.690	11.489	1.286	1.278	1.267
21.359	13.346	11.690	11.489	1.278	1.286	1.267
21.364	13.346	11.690	11.483	1.270	1.294	1.283
21.369	13.346	11.677	11.483	1.270	1.278	1.259
21.374	13.339	11.683	11.476	1.286	1.278	1.275
21.379	13.339	11.671	11.483	1.278	1.286	1.267
21.384	13.333	11.671	11.476	1.278	1.278	1.251
21.389	13.333	11.671	11.470	1.270	1.286	1.267
21.394	13.327	11.671	11.464	1.254	1.270	1.267
21.400	13.321	11.659	11.470	1.262	1.278	1.267
21.405	13.321	11.659	11.458	1.262	1.278	1.267
21.410	13.321	11.659	11.470	1.254	1.286	1.259
21.415	13.321	11.659	11.458	1.262	1.278	1.267
21.420	13.309	11.647	11.458	1.278	1.278	1.259
21.425	13.309	11.647	11.446	1.270	1.286	1.251
21.430	13.303	11.641	11.452	1.270	1.278	1.267
21.435	13.291	11.641	11.446	1.270	1.270	1.275
21.440	13.297	11.635	11.440	1.270	1.278	1.259
21.445	13.303	11.635	11.440	1.286	1.270	1.259
21.451	13.285	11.629	11.428	1.262	1.262	1.259
21.456	13.285	11.616	11.434	1.254	1.270	1.251
21.461	13.291	11.629	11.434	1.262	1.270	1.267
21.466	13.279	11.616	11.422	1.262	1.278	1.267
21.471	13.272	11.623	11.409	1.262	1.270	1.267
21.476	13.272	11.623	11.409	1.278	1.270	1.267
21.481	13.266	11.598	11.416	1.254	1.270	1.242
21.486	13.260	11.598	11.397	1.254	1.270	1.259
21.491	13.254	11.592	11.403	1.254	1.270	1.259
21.496	13.260	11.598	11.391	1.254	1.262	1.251
21.502	13.260	11.586	11.397	1.254	1.270	1.259
21.507	13.242	11.574	11.391	1.262	1.270	1.259
21.512	13.242	11.586	11.373	1.262	1.270	1.267
21.517	13.224	11.574	11.385	1.254	1.262	1.259
21.522	13.224	11.574	11.373	1.270	1.270	1.267
21.527	13.230	11.562	11.367	1.254	1.270	1.267
21.532	13.218	11.568	11.361	1.270	1.270	1.251
21.537	13.218	11.562	11.361	1.270	1.262	1.259
21.542	13.212	11.562	11.349	1.262	1.262	1.251
21.547	13.199	11.549	11.342	1.254	1.270	1.259
21.553	13.199	11.543	11.342	1.262	1.270	1.259
21.558	13.206	11.543	11.336	1.245	1.262	1.251
21.563	13.187	11.537	11.336	1.254	1.262	1.251
21.568	13.181	11.531	11.330	1.254	1.270	1.251
21.573	13.181	11.519	11.324	1.254	1.262	1.242
21.578	13.175	11.513	11.306	1.245	1.270	1.242
21.583	13.169	11.495	11.312	1.237	1.270	1.251
21.588	13.151	11.501	11.312	1.254	1.262	1.251
21.593	13.151	11.489	11.300	1.245	1.262	1.259
21.598	13.145	11.476	11.288	1.254	1.253	1.251
21.604	13.145	11.476	11.282	1.245	1.245	1.259
21.609	13.132	11.470	11.269	1.237	1.253	1.242
21.614	13.114	11.458	11.269	1.245	1.262	1.251
21.619	13.108	11.446	11.257	1.245	1.253	1.251
21.624	13.102	11.446	11.251	1.245	1.253	1.242
21.629	13.096	11.434	11.251	1.237	1.253	1.242
21.634	13.072	11.428	11.227	1.254	1.262	1.242
21.639	13.078	11.422	11.221	1.254	1.253	1.226
21.644	13.065	11.409	11.215	1.221	1.245	1.242
21.649	13.053	11.397	11.209	1.229	1.253	1.242
21.655	13.053	11.385	11.190	1.254	1.262	1.242
21.660	13.041	11.379	11.190	1.221	1.253	1.234
21.665	13.035	11.373	11.184	1.254	1.253	1.242
21.670	13.029	11.373	11.172	1.237	1.253	1.234
21.675	13.011	11.361	11.172	1.221	1.245	1.242
21.680	13.023	11.355	11.148	1.237	1.245	1.226
21.685	12.999	11.342	11.148	1.237	1.245	1.234
21.690	12.999	11.330	11.142	1.229	1.237	1.218
21.695	12.974	11.318	11.135	1.221	1.237	1.234
21.700	12.974	11.312	11.129	1.237	1.253	1.234
21.706	12.962	11.306	11.111	1.213	1.237	1.234
21.711	12.950	11.294	11.099	1.213	1.245	1.218
21.716	12.950	11.282	11.099	1.213	1.237	1.226
21.721	12.938	11.269	11.087	1.204	1.229	1.218
21.726	12.919	11.269	11.075	1.237	1.237	1.234
21.731	12.913	11.257	11.069	1.237	1.237	1.226
21.736	12.901	11.245	11.062	1.221	1.245	1.218
21.741	12.895	11.233	11.044	1.245	1.237	1.218
21.746	12.889	11.227	11.038	1.221	1.237	1.218
21.751	12.865	11.215	11.038	1.229	1.221	1.218
21.757	12.865	11.215	11.014	1.221	1.237	1.210
21.762	12.852	11.196	11.002	1.204	1.237	1.218
21.767	12.846	11.190	11.008	1.221	1.221	1.210
21.772	12.834	11.184	10.995	1.213	1.237	1.218
21.777	12.828	11.166	10.983	1.229	1.221	1.210
21.782	12.816	11.160	10.971	1.213	1.237	1.218
21.787	12.798	11.148	10.959	1.221	1.229	1.218
21.792	12.792	11.142	10.959	1.221	1.229	1.210
21.797	12.785	11.129	10.947	1.229	1.221	1.218
21.802	12.773	11.117	10.935	1.229	1.221	1.201
21.808	12.755	11.111	10.922	1.213	1.221	1.210
21.813	12.755	11.099	10.910	1.213	1.221	1.218
21.818	12.749	11.093	10.898	1.204	1.229	1.201
21.823	12.737	11.075	10.898	1.204	1.221	1.210
21.828	12.725	11.081	10.886	1.204	1.221	1.210
21.833	12.725	11.062	10.874	1.196	1.229	1.201
21.838	12.718	11.050	10.855	1.213	1.221	1.210
21.843	12.694	11.044	10.855	1.204	1.212	1.201
21.848	12.688	11.038	10.849	1.204	1.221	1.201
21.853	12.676	11.026	10.831	1.188	1.212	1.201
21.859	12.670	11.020	10.831	1.204	1.212	1.193
21.864	12.658	11.008	10.825	1.188	1.212	1.210
21.869	12.645	11.002	10.819	1.213	1.212	1.201
21.874	12.633	10.983	10.807	1.204	1.204	1.185
21.879	12.633	10.977	10.795	1.196	1.212	1.193
21.884	12.621	10.977	10.782	1.196	1.212	1.201
21.889	12.609	10.959	10.776	1.180	1.204	1.193
21.894	12.603	10.965	10.770	1.188	1.204	1.193
21.899	12.597	10.953	10.758	1.188	1.204	1.193
21.904	12.591	10.941	10.758	1.180	1.204	1.185
